created_at;_id;Origem;Destino;Mês;Dia da Semana;shipping.type;coupon.code;coupon.title;status_object.reason;cancellation_reason_translate;pharmacy_id;coupon.discount;total
29/02/2024 18:23;01HQVBZZVJ6M27-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13606;;31,5
29/02/2024 18:11;01HQVBAFFHSFE1-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;12109;0;122,54
29/02/2024 18:10;01HQVB7XYZTFF4-1;SP-ITAQUAQUECETUBA;sp-itaquaquecetuba;2;5;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13174;19,56;61,92
29/02/2024 18:05;01HQVAZ6BA9H3G-1;CE-FORTALEZA;ce-fortaleza;2;5;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12557;20;82,76
29/02/2024 17:59;01HQVAMGG094BZ-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13646;;39,25
29/02/2024 17:52;01HQVA72NRH1MR-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;7760;;39,8
29/02/2024 17:44;MK240229W33DLF-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_GAVE_UP;Desistência do Cliente;13590;20;69,09
29/02/2024 17:38;01HQV9DKZYY9ED-1;PE-JABOATAO DOS GUARARAPES;pe-jaboatao dos guararapes;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OTHER;Outro;14193;6,87;43,93
29/02/2024 17:35;MK240229Z24KMF-1;SP-SANTO ANDRE;sp-sao bernardo do campo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;12846;0;102,12
29/02/2024 17:35;MK2402290ENPFA-2;SP-SAO PAULO;sp-osasco;2;5;DELIVERY;Livelo;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;232;0;167,64
29/02/2024 17:24;01HQV8M5BFBVSR-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13592;;28,98
29/02/2024 17:20;01HQV8CSEY05W3-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8341;;33,99
29/02/2024 17:19;MK240229SI3I0A-2;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;170;0;63,8
29/02/2024 17:19;MK240229SI3I0A-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2252;0;289,02
29/02/2024 17:11;01HQV7WEBY99HX-1;AL-MACEIO;al-maceio;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;10050;;129,9
29/02/2024 17:07;01HQV7N8VC6Q0V-1;PR-PINHAIS;pr-pinhais;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13629;;54,89
29/02/2024 17:05;01HQV7HS7WWW8W-1;RS-PORTO ALEGRE;rs-porto alegre;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2315;;37,5
29/02/2024 17:05;MK24022915AGC9-1;PR-COLOMBO;pr-curitiba;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8997;0;67,28
29/02/2024 16:43;01HQV68Q5WZPAV-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;15039;;19,99
29/02/2024 16:41;01HQV66H6P92YT-1;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13470;;53,48
29/02/2024 16:38;MK240229YP2N81-1;SP-SAO CAETANO DO SUL;sp-sao caetano do sul;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;8387;;51,49
29/02/2024 16:08;01HQV48SZR8MZB-1;PR-QUATRO BARRAS;pr-piraquara;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14521;;30,68
29/02/2024 16:02;MK240229FSPYE3-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13497;;71,49
29/02/2024 16:02;01HQV3XE5B90K6-1;SP-SANTO ANDRE;sp-santo andre;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14412;;65,9
29/02/2024 15:55;01HQV3HAWHB22W-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;2558;;56,97
29/02/2024 15:53;01HQV3DFN2C4E4-1;MG-CONSELHEIRO LAFAIETE;mg-conselheiro lafaiete;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15134;0;220,38
29/02/2024 15:51;01HQV3AW9726GE-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13601;;53,98
29/02/2024 15:09;01HQV0X7J4QRE1-1;SP-ITAQUAQUECETUBA;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13174;;47,64
29/02/2024 14:50;01HQTZTAZF5TWS-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13596;;37,98
29/02/2024 14:26;01HQTYE546YZ2Q-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13197;20;89,98
29/02/2024 14:12;01HQTXND3FE731-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13592;20;70,95
29/02/2024 14:00;01HQTWYXQY8T7Q-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13595;;102,46
29/02/2024 14:00;01HQTWYXQY8T7Q-2;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;15005;;79,9
29/02/2024 13:55;01HQTWPCW9TWJD-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10937;;25,95
29/02/2024 13:39;01HQTVRPXTAAWV-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14456;;36,96
29/02/2024 13:31;01HQTV9AYKEYJQ-1;BA-CAMACARI;ba-camaçari;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13475;7,01;39,75
29/02/2024 13:22;01HQTTSAB4MD95-1;AL-MACEIO;al-maceio;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;10093;;59,99
29/02/2024 13:13;MK240229LK9BUK-2;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14759;0;38,68
29/02/2024 13:11;01HQTT55WHYRMB-1;SP-COTIA;sp-itapevi;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;12039;;120,99
29/02/2024 12:58;01HQTSD2HRNFQZ-1;PE-RECIFE;pe-recife;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13256;;10
29/02/2024 12:50;01HQTRXWPTTCC0-2;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13479;;109,59
29/02/2024 12:34;01HQTR1CEJ54TB-1;SP-OSASCO;sp-osasco;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2770;0;119,98
29/02/2024 11:55;01HQTNSF0VH7B7-1;PE-RECIFE;pe-recife;2;5;PICKUP;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9665;20;79,98
29/02/2024 11:49;01HQTNF485ACTP-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13592;;33,99
29/02/2024 11:27;01HQTM75HX7Z1V-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15017;;230,26
29/02/2024 11:26;MK240229YUI9KE-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;13074;0;28,31
29/02/2024 11:12;MK240229K545G8-5;SP-SAO PAULO;sp-sao paulo;2;5;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;14351;0;27,39
29/02/2024 10:58;01HQTJGTY78915-1;SP-POA;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;7789;;41,99
29/02/2024 10:50;MK240229KXLHU1-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;13798;0;61,73
29/02/2024 10:47;01HQTHXMMW2JPX-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5104;;44,39
29/02/2024 10:39;MK240229L44KU3-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;livelo;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2030;0;11,84
29/02/2024 10:39;MK240229L44KU3-3;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;livelo;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;13784;0;21,81
29/02/2024 10:34;01HQTH50HKPN5B-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;1471;;182,88
29/02/2024 10:25;01HQTGMSFEMPEK-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15025;;67,98
29/02/2024 10:19;01HQTGADMXK34G-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13589;;39,96
29/02/2024 10:09;01HQTFQ721J7Y1-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3253;;18,99
29/02/2024 10:02;01HQTFAMTH9G8Y-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_GAVE_UP;Desistência do Cliente;14503;0;118,85
29/02/2024 09:59;01HQTF6EPGEED4-1;DF-BRASILIA;df-brasilia;2;5;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13593;6,9;39,08
29/02/2024 09:58;MK24022934158N-1;RJ-NITEROI;rj-niteroi;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14283;0;39,99
29/02/2024 09:42;01HQTE6EM5C6DX-1;PR-CURITIBA;pr-curitiba;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9001;;76,69
29/02/2024 09:22;01HQTD197A1AAG-1;BA-LAURO DE FREITAS;ba-lauro de freitas;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;14498;;63,52
29/02/2024 09:15;01HQTCN93P1E81-1;CE-FORTALEZA;ce-fortaleza;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14407;;22,7
29/02/2024 08:58;MK240229Q5A3B3-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13323;0;56,88
29/02/2024 08:51;01HQTBA0FVY4NK-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14763;0;57,8
29/02/2024 08:51;01HQTBA0FVY4NK-2;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4697;0;66,19
29/02/2024 08:39;01HQTAKV2M5SVM-1;SP-NOVA ODESSA;sp-guarulhos;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;1018;;23,5
29/02/2024 08:34;01HQTA9H0C1M8J-1;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;187;;53,26
29/02/2024 08:33;01HQTA7J4V01TN-1;MG-BELO HORIZONTE;mg-belo horizonte;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2046;;20,8
29/02/2024 07:50;01HQT7SFVGVE3E-1;MG-VESPASIANO;mg-vespasiano;2;5;DELIVERY;;;CANCELLATION_OTHER;Outro;5645;;25,17
29/02/2024 06:43;01HQT3YMQB3HXW-1;BA-SALVADOR;ba-salvador;2;5;DELIVERY;;;CANCELLATION_PAST_DELIVERY_TIME;Tempo de entrega ultrapassado (fora do horário de atendimento);8681;;23,97
29/02/2024 06:38;MK2402295AWM7G-1;PE-RECIFE;pe-recife;2;5;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14246;;113,6
29/02/2024 05:25;MK240229E1Q7PT-2;SP-SAO PAULO;sp-sao paulo;2;5;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2291;0;37,7
28/02/2024 22:11;01HQS6NHZNSF3C-1;SP-SAO PAULO;sp-guarulhos;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2381;0;39,98
28/02/2024 21:44;01HQS541JP64E2-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;5204;;15,75
28/02/2024 21:41;MK240228ZC08E4-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;DISTRIBUTOR_OUT_OF_STOCK;;275;0;116,07
28/02/2024 21:25;01HQS41K18MM6P-1;PR-PINHAIS;pr-sao jose dos pinhais;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;1008;;23,9
28/02/2024 21:05;MK240228V0TTDC-2;MG-LAVRAS;mg-lavras;2;4;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13448;0;62,99
28/02/2024 20:54;MK240228VULLAV-1;SP-SAO BERNARDO DO CAMPO;sp-sao bernardo do campo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14703;0;111,48
28/02/2024 20:38;01HQS1BNK49WTK-1;MG-CONSELHEIRO LAFAIETE;mg-conselheiro lafaiete;2;4;PICKUP;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;15134;0;95,6
28/02/2024 20:20;01HQS0ACVHA4FZ-1;RS-ALVORADA;rs-viamao;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8500;;14,99
28/02/2024 20:19;MK240228L02K2F-2;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14503;0;86,47
28/02/2024 19:47;01HQRYCWEQF01N-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12053;;78,07
28/02/2024 19:34;01HQRXN5B2G6YQ-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12109;0;533,2
28/02/2024 19:24;MK240228S0SSGC-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2223;0;51,65
28/02/2024 19:22;01HQRWZ6TYKNHS-1;PR-LONDRINA;pr-londrina;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;5832;;38,41
28/02/2024 19:21;01HQRWXZPZ5ANQ-1;MG-BELO HORIZONTE;mg-belo horizonte;2;4;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14334;7,5;47,48
28/02/2024 19:18;01HQRWRZQSFXKY-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;499;;63,26
28/02/2024 19:11;01HQRWAX1KK1J1-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;349;;27,68
28/02/2024 19:10;MK24022808PA13-1;SP-SAO CAETANO DO SUL;sp-sao caetano do sul;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8387;;70,48
28/02/2024 19:10;MK24022897HG1V-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;8651;;21,1
28/02/2024 19:06;01HQRW1ZS250RV-1;AL-MACEIO;al-maceio;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13240;;41,34
28/02/2024 18:56;01HQRVFK19YQSH-1;AL-MACEIO;al-maceio;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;13312;;25,9
28/02/2024 18:34;01HQRT7MDA7Q42-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13345;0;63,48
28/02/2024 18:32;01HQRT3B9QEFET-1;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;2;4;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;986;19,63;62,16
28/02/2024 18:18;01HQRSAKTHNJZQ-1;RS-PORTO ALEGRE;rs-alvorada;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2324;0;24,39
28/02/2024 18:10;01HQRRWFZZW5J7-1;SP-GUARULHOS;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13869;;24,99
28/02/2024 17:59;01HQRR7MEDA11J-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;8652;;81,09
28/02/2024 17:51;01HQRQS5J9S8QW-1;MG-BELO HORIZONTE;mg-contagem;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2030;0;69,56
28/02/2024 17:51;01HQRQS4XF6PY7-1;MG-BELO HORIZONTE;mg-belo horizonte;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4604;;32,76
28/02/2024 17:48;01HQRQKSJVD6AW-1;SP-SAO BERNARDO DO CAMPO;sp-sao bernardo do campo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14348;;26,99
28/02/2024 17:41;MK240228Y8K8G1-2;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;2291;0;29,99
28/02/2024 17:19;01HQRNXYTKVM7K-1;PR-CURITIBA;pr-curitiba;2;4;DELIVERY;;;;;342;;39,9
28/02/2024 17:11;MK240228FUGASY-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;15023;0;219,99
28/02/2024 17:01;01HQRMX3ZNVEPX-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;10937;;25,95
28/02/2024 16:57;01HQRMQ1KA3AB6-1;SP-NOVA ODESSA;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;1018;;148
28/02/2024 16:57;01HQRMQ1KA3AB6-2;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;12255;;135,6
28/02/2024 16:47;01HQRM435MJGW9-1;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;2;4;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_GAVE_UP;Desistência do Cliente;13322;20;317,64
28/02/2024 16:38;01HQRKMCBX2NY8-1;SP-GUARULHOS;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_AREA_NOT_COVERED;Área de entrega não atendida;1499;;28,05
28/02/2024 16:36;MK240228EKU15Y-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13497;;162,87
28/02/2024 16:36;01HQRKFA2EXHEK-1;RJ-RIO DE JANEIRO;rj-rio de janeiro;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8193;;9,99
28/02/2024 16:36;01HQRKEXCWZXZN-1;RS-PORTO ALEGRE;rs-porto alegre;2;4;DELIVERY;;;CANCELLATION_OTHER;Outro;14217;;38,97
28/02/2024 16:26;01HQRJY4V1R0Z7-1;GO-GOIANIA;go-goiania;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;517;;28,95
28/02/2024 16:17;01HQRJCJRXWR3Z-1;PR-CURITIBA;pr-curitiba;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9022;;49,68
28/02/2024 16:11;01HQRJ1NKV448S-1;PR-SAO JOSE DOS PINHAIS;pr-curitiba;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;986;;89,17
28/02/2024 16:08;01HQRHWPA9CAWK-1;SP-ITAQUAQUECETUBA;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;4235;;36,88
28/02/2024 16:04;01HQRHMAETWKBQ-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;11874;;49,9
28/02/2024 15:40;01HQRG9F99M7GB-1;SP-SAO BERNARDO DO CAMPO;sp-sao bernardo do campo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;14703;;33
28/02/2024 15:32;01HQRFSVE66XAR-1;SP-SANTO ANDRE;sp-santo andre;2;4;DELIVERY;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;14412;20;111,8
28/02/2024 15:26;MK240228HK3889-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;8651;;24
28/02/2024 15:15;01HQRETQQGB8ZK-1;SC-BRUSQUE;sc-brusque;2;4;PICKUP;OFERTA24;CAMPANHA FEVEREIRO - CUPOM OFERTA24;CANCELLATION_OTHER;Outro;656;20;179,9
28/02/2024 15:13;01HQREQAXGYQ4E-1;BA-SALVADOR;ba-salvador;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;8678;0;34,98
28/02/2024 15:11;01HQREMM7WBNSD-1;MG-BELO HORIZONTE;mg-belo horizonte;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OTHER;Outro;2906;0;19,9
28/02/2024 14:58;01HQRDWJC4WFHJ-1;DF-BRASILIA;df-brasilia;2;4;DELIVERY;COMPRINHA;CUPOM COMPRINHA - FEV24;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;13801;9,94;56,31
28/02/2024 14:53;01HQRDKVYH35BR-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;12109;;56,7
28/02/2024 14:49;01HQRDB5327CA1-1;PR-CURITIBA;pr-curitiba;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9774;;90,87
28/02/2024 14:26;01HQRC1YN0GW5X-2;PR-SAO JOSE DOS PINHAIS;pr-sao jose dos pinhais;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;12628;;29,68
28/02/2024 14:25;01HQRBZMEGPYNG-2;PR-FAZENDA RIO GRANDE;pr-fazenda rio grande;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;987;;37,91
28/02/2024 14:16;01HQRBGBR7JM4N-1;SP-MAUA;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3040;;60,99
28/02/2024 13:43;MK2402282GS28U-1;PE-RECIFE;pe-recife;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;10156;0;43,97
28/02/2024 13:43;01HQR9JC165WHW-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_GAVE_UP;Desistência do Cliente;7029;;26,9
28/02/2024 13:38;01HQR9A0HN2MXK-1;PE-RECIFE;pe-recife;2;4;DELIVERY;;;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;9676;;31,35
28/02/2024 13:31;MK240228Z7MWVD-1;RJ-NITEROI;rj-niteroi;2;4;DELIVERY;LIVELO;LIVELO SEM VALOR 2024;CANCELLATION_OUT_OF_STOCK;Produto sem estoque;3119;0;67,48
28/02/2024 13:22;01HQR8C4CGJ4H2-1;SP-SAO PAULO;sp-sao paulo;2;4;DELIVERY;;;CANCELLATION_AREA_NOT_COVERED;Área de entrega não atendida;1469;;36,05
